condition,segment_id,video_name,frame,time_sec,gt_violation,worker_count,extinguisher_count,max_worker_conf,max_extinguisher_conf,pred_violation,pred_reason
clean,1,RWL_VID_00001.mp4,957,31.9,0,1,2,0.8083940744400024,0.8800330758094788,0,合规/无工人
clean,1,RWL_VID_00001.mp4,958,31.933,0,1,2,0.8070123195648193,0.8902040123939514,0,合规/无工人
clean,1,RWL_VID_00001.mp4,959,31.967,0,1,2,0.8131903409957886,0.8667105436325073,0,合规/无工人
clean,1,RWL_VID_00001.mp4,960,32.0,0,1,2,0.8175326585769653,0.8656879663467407,0,合规/无工人
clean,1,RWL_VID_00001.mp4,961,32.033,0,1,2,0.8196684122085571,0.8650502562522888,0,合规/无工人
clean,1,RWL_VID_00001.mp4,962,32.067,0,1,2,0.8163151741027832,0.8691859245300293,0,合规/无工人
clean,1,RWL_VID_00001.mp4,963,32.1,0,1,2,0.8193955421447754,0.8789703249931335,0,合规/无工人
clean,1,RWL_VID_00001.mp4,964,32.133,0,1,2,0.823535144329071,0.8743745684623718,0,合规/无工人
clean,1,RWL_VID_00001.mp4,965,32.167,0,1,2,0.8204562664031982,0.8672856688499451,0,合规/无工人
clean,1,RWL_VID_00001.mp4,966,32.2,0,1,2,0.8145310282707214,0.8690863847732544,0,合规/无工人
clean,1,RWL_VID_00001.mp4,967,32.233,0,1,2,0.8180121183395386,0.8834185004234314,0,合规/无工人
clean,1,RWL_VID_00001.mp4,968,32.267,0,1,2,0.8266012072563171,0.8584464192390442,0,合规/无工人
clean,1,RWL_VID_00001.mp4,969,32.3,0,1,2,0.8254715800285339,0.8475362062454224,0,合规/无工人
clean,1,RWL_VID_00001.mp4,970,32.333,0,1,2,0.8250967264175415,0.8623244166374207,0,合规/无工人
clean,1,RWL_VID_00001.mp4,971,32.367,0,1,2,0.818109393119812,0.8513789772987366,0,合规/无工人
clean,1,RWL_VID_00001.mp4,972,32.4,0,1,2,0.8209444284439087,0.843674898147583,0,合规/无工人
clean,1,RWL_VID_00001.mp4,973,32.433,0,1,2,0.8189694881439209,0.8399828672409058,0,合规/无工人
clean,1,RWL_VID_00001.mp4,974,32.467,0,1,2,0.8209331035614014,0.8450890779495239,0,合规/无工人
clean,1,RWL_VID_00001.mp4,975,32.5,0,1,2,0.815102219581604,0.8471895456314087,0,合规/无工人
clean,1,RWL_VID_00001.mp4,976,32.533,0,1,2,0.8126148581504822,0.8531948924064636,0,合规/无工人
clean,1,RWL_VID_00001.mp4,977,32.567,0,1,2,0.812085747718811,0.8593411445617676,0,合规/无工人
clean,1,RWL_VID_00001.mp4,978,32.6,0,1,2,0.8161881566047668,0.8534261584281921,0,合规/无工人
clean,1,RWL_VID_00001.mp4,979,32.633,0,1,2,0.8218004703521729,0.8495236039161682,0,合规/无工人
clean,1,RWL_VID_00001.mp4,980,32.667,0,1,2,0.8210758566856384,0.841199517250061,0,合规/无工人
clean,1,RWL_VID_00001.mp4,981,32.7,0,1,2,0.8208080530166626,0.8355957269668579,0,合规/无工人
clean,1,RWL_VID_00001.mp4,982,32.733,0,1,2,0.8148358464241028,0.8261620402336121,0,合规/无工人
clean,1,RWL_VID_00001.mp4,983,32.767,0,1,2,0.8161969184875488,0.8334717154502869,0,合规/无工人
clean,1,RWL_VID_00001.mp4,984,32.8,0,1,2,0.8275818228721619,0.8428016304969788,0,合规/无工人
clean,1,RWL_VID_00001.mp4,985,32.833,0,1,2,0.8262322545051575,0.831317663192749,0,合规/无工人
clean,1,RWL_VID_00001.mp4,986,32.867,0,1,2,0.8231498599052429,0.8106036186218262,0,合规/无工人
clean,1,RWL_VID_00001.mp4,987,32.9,0,1,2,0.8146609663963318,0.8242404460906982,0,合规/无工人
clean,1,RWL_VID_00001.mp4,988,32.933,0,1,2,0.8151179552078247,0.8455297350883484,0,合规/无工人
clean,1,RWL_VID_00001.mp4,989,32.967,0,1,2,0.8120707273483276,0.8502340316772461,0,合规/无工人
clean,1,RWL_VID_00001.mp4,990,33.0,0,1,2,0.8120346665382385,0.850624144077301,0,合规/无工人
clean,1,RWL_VID_00001.mp4,991,33.033,0,1,2,0.8106094598770142,0.8541562557220459,0,合规/无工人
clean,1,RWL_VID_00001.mp4,992,33.067,0,1,2,0.8120356798171997,0.8481670022010803,0,合规/无工人
clean,1,RWL_VID_00001.mp4,993,33.1,0,1,2,0.816992998123169,0.8412099480628967,0,合规/无工人
clean,1,RWL_VID_00001.mp4,994,33.133,0,1,2,0.8257795572280884,0.8623766899108887,0,合规/无工人
clean,1,RWL_VID_00001.mp4,995,33.167,0,1,2,0.8334829211235046,0.866852879524231,0,合规/无工人
clean,1,RWL_VID_00001.mp4,996,33.2,0,1,2,0.8463526368141174,0.8616665005683899,0,合规/无工人
clean,1,RWL_VID_00001.mp4,997,33.233,0,1,2,0.8602367639541626,0.8556610345840454,0,合规/无工人
clean,1,RWL_VID_00001.mp4,998,33.267,0,1,2,0.8782528042793274,0.8448854088783264,0,合规/无工人
clean,1,RWL_VID_00001.mp4,999,33.3,0,1,2,0.8817658424377441,0.8391891717910767,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1000,33.333,0,1,2,0.8823796510696411,0.8246659636497498,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1001,33.367,0,1,2,0.8835775256156921,0.8381061553955078,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1002,33.4,0,1,2,0.8748577833175659,0.8490650057792664,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1003,33.433,0,1,2,0.8579570651054382,0.8342372179031372,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1004,33.467,0,1,2,0.8350479602813721,0.811630129814148,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1005,33.5,0,1,2,0.8300113677978516,0.8419569134712219,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1006,33.533,0,1,2,0.8277395963668823,0.8479591608047485,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1007,33.567,0,1,2,0.8216646909713745,0.8634560704231262,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1008,33.6,0,1,2,0.8222154378890991,0.8331264853477478,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1009,33.633,0,1,2,0.8258943557739258,0.8309985399246216,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1010,33.667,0,1,2,0.831534743309021,0.8274393081665039,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1011,33.7,0,1,2,0.8364155292510986,0.8396782279014587,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1012,33.733,0,1,2,0.841745138168335,0.8391773104667664,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1013,33.767,0,1,2,0.8518556952476501,0.8433092832565308,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1014,33.8,0,1,2,0.8554626107215881,0.8266008496284485,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1015,33.833,0,1,2,0.8572190999984741,0.8105172514915466,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1016,33.867,0,1,2,0.8432187438011169,0.7809934616088867,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1017,33.9,0,1,2,0.8248353600502014,0.8526434302330017,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1018,33.933,0,1,2,0.8203988075256348,0.8589221239089966,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1019,33.967,0,1,2,0.8080734610557556,0.8295322060585022,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1020,34.0,0,1,2,0.8174519538879395,0.803931474685669,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1021,34.033,0,1,2,0.8211231231689453,0.8042351007461548,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1022,34.067,0,1,2,0.824896514415741,0.7816462516784668,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1023,34.1,0,1,2,0.8294408321380615,0.8053126335144043,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1024,34.133,0,1,2,0.8270059823989868,0.8464621901512146,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1025,34.167,0,1,2,0.8276451230049133,0.8398141860961914,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1026,34.2,0,1,2,0.8323609232902527,0.8427030444145203,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1027,34.233,0,1,2,0.8323224186897278,0.8591185808181763,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1028,34.267,0,1,2,0.834309995174408,0.8624968528747559,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1029,34.3,0,1,2,0.8347878456115723,0.8550226092338562,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1030,34.333,0,1,2,0.836065411567688,0.8510844111442566,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1031,34.367,0,1,2,0.8383921980857849,0.8546872138977051,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1032,34.4,0,1,2,0.8313368558883667,0.8542893528938293,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1033,34.433,0,1,2,0.826087236404419,0.8448433876037598,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1034,34.467,0,1,2,0.8319603800773621,0.831889808177948,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1035,34.5,0,1,2,0.8311944603919983,0.810059130191803,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1036,34.533,0,1,2,0.830021321773529,0.8003210425376892,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1037,34.567,0,1,2,0.8193394541740417,0.8140742778778076,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1038,34.6,0,1,2,0.8143613934516907,0.8259528875350952,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1039,34.633,0,1,2,0.812772274017334,0.8354989290237427,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1040,34.667,0,1,2,0.8142650127410889,0.8523300290107727,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1041,34.7,0,1,2,0.8129579424858093,0.8502557873725891,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1042,34.733,0,1,2,0.814696192741394,0.8540269732475281,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1043,34.767,0,1,2,0.8161556720733643,0.8559631109237671,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1044,34.8,0,1,2,0.8233914971351624,0.8651986718177795,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1045,34.833,0,1,2,0.8247246742248535,0.8628023862838745,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1046,34.867,0,1,2,0.8164703845977783,0.8329675793647766,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1047,34.9,0,1,2,0.8183296322822571,0.8447490334510803,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1048,34.933,0,1,2,0.8163829445838928,0.8427637219429016,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1049,34.967,0,1,2,0.8220450282096863,0.8485237956047058,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1050,35.0,0,1,2,0.8107742071151733,0.8328882455825806,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1051,35.033,0,1,2,0.8109846711158752,0.8053320050239563,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1052,35.067,0,1,2,0.8142880797386169,0.7841463685035706,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1053,35.1,0,1,2,0.825890839099884,0.8022910952568054,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1054,35.133,0,1,2,0.8512515425682068,0.8529198169708252,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1055,35.167,0,1,2,0.8756396174430847,0.8115501999855042,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1056,35.2,0,1,3,0.8929351568222046,0.845276951789856,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1057,35.233,0,1,3,0.846935510635376,0.7717537879943848,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1058,35.267,0,1,3,0.8842563033103943,0.7884382605552673,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1059,35.3,0,1,3,0.8285777568817139,0.8225616812705994,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1060,35.333,0,1,3,0.8592592477798462,0.7949700355529785,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1061,35.367,0,1,3,0.8425111770629883,0.746004581451416,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1062,35.4,0,1,3,0.8409698009490967,0.801079511642456,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1063,35.433,0,1,3,0.8413633704185486,0.83381587266922,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1064,35.467,0,1,5,0.8413842916488647,0.8120614886283875,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1065,35.5,0,1,4,0.8663210272789001,0.8239196538925171,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1066,35.533,0,1,4,0.8394546508789062,0.7973653674125671,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1067,35.567,0,1,4,0.8504872918128967,0.7941044569015503,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1068,35.6,0,1,4,0.8494607210159302,0.8074429035186768,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1069,35.633,0,1,5,0.8169262409210205,0.8216766119003296,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1070,35.667,0,1,4,0.834449052810669,0.8308064341545105,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1071,35.7,0,1,3,0.8203819394111633,0.7608001232147217,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1072,35.733,0,1,3,0.8295232653617859,0.7924836874008179,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1073,35.767,0,1,3,0.7749526500701904,0.8441823720932007,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1074,35.8,0,1,3,0.7791380286216736,0.8465148210525513,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1075,35.833,0,1,3,0.7879302501678467,0.8203355073928833,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1076,35.867,0,1,3,0.7922524809837341,0.8487052917480469,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1077,35.9,0,1,3,0.7971190214157104,0.8294340968132019,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1078,35.933,0,1,3,0.7771013975143433,0.8365209102630615,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1079,35.967,0,1,3,0.7860596179962158,0.8312913179397583,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1080,36.0,0,1,3,0.7653644680976868,0.8252756595611572,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1081,36.033,0,1,3,0.7641914486885071,0.820467472076416,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1082,36.067,0,1,3,0.7374188899993896,0.8162674903869629,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1083,36.1,0,1,3,0.6743226051330566,0.8184378147125244,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1084,36.133,0,1,3,0.7070791721343994,0.8195628523826599,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1085,36.167,0,1,3,0.6961984038352966,0.8339449167251587,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1086,36.2,0,1,3,0.6613668203353882,0.8428122401237488,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1087,36.233,0,1,3,0.7712661623954773,0.7916527986526489,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1088,36.267,0,1,3,0.7939104437828064,0.8710739016532898,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1089,36.3,0,1,3,0.81136554479599,0.7847374081611633,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1090,36.333,0,1,5,0.8360748291015625,0.8036800026893616,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1091,36.367,0,1,4,0.8558557033538818,0.8220890164375305,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1092,36.4,0,1,4,0.8350822925567627,0.8294125199317932,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1093,36.433,0,1,4,0.8253124952316284,0.8599126935005188,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1094,36.467,0,1,5,0.8605047464370728,0.8062644004821777,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1095,36.5,0,1,3,0.8376566767692566,0.8325574398040771,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1096,36.533,0,1,3,0.8481707572937012,0.8593539595603943,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1097,36.567,0,1,3,0.8330154418945312,0.8655889630317688,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1098,36.6,0,1,3,0.8776856660842896,0.8654986619949341,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1099,36.633,0,1,3,0.8355928063392639,0.8316925168037415,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1100,36.667,0,1,3,0.8469138741493225,0.8065892457962036,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1101,36.7,0,1,3,0.8717175126075745,0.8466350436210632,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1102,36.733,0,1,3,0.85005122423172,0.8710777163505554,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1103,36.767,0,1,5,0.8492289781570435,0.8806878328323364,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1104,36.8,0,1,3,0.8549033403396606,0.8870694637298584,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1105,36.833,0,1,3,0.8568897843360901,0.8748396039009094,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1106,36.867,0,1,3,0.8593387603759766,0.8814345002174377,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1107,36.9,0,1,3,0.8460649847984314,0.8700234889984131,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1108,36.933,0,1,4,0.8550007939338684,0.8651829361915588,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1109,36.967,0,1,3,0.8460206985473633,0.8634256720542908,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1110,37.0,0,1,3,0.8375139832496643,0.8634241223335266,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1111,37.033,0,1,3,0.8383031487464905,0.8628973960876465,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1112,37.067,0,1,3,0.8311559557914734,0.8594314455986023,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1113,37.1,0,1,3,0.8850696682929993,0.8296366333961487,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1114,37.133,0,1,3,0.8678107261657715,0.7967482805252075,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1115,37.167,0,1,3,0.8642096519470215,0.8612637519836426,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1116,37.2,0,1,3,0.8485487699508667,0.8470173478126526,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1117,37.233,0,1,2,0.8400461077690125,0.8072832822799683,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1118,37.267,0,1,2,0.8448294401168823,0.8066749572753906,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1119,37.3,0,1,2,0.8489548563957214,0.876512348651886,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1120,37.333,0,1,2,0.8557673692703247,0.8053909540176392,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1121,37.367,0,1,2,0.8461889624595642,0.8293116092681885,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1122,37.4,0,1,2,0.8382667899131775,0.8090012669563293,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1123,37.433,0,1,2,0.9111306071281433,0.8456043004989624,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1124,37.467,0,1,2,0.8573749661445618,0.8262460827827454,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1125,37.5,0,1,2,0.8270660042762756,0.8510234355926514,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1126,37.533,0,1,2,0.8442169427871704,0.8198897838592529,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1127,37.567,0,1,2,0.8591858744621277,0.8245397806167603,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1128,37.6,0,1,2,0.8342629075050354,0.8463433384895325,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1129,37.633,0,1,2,0.8270472288131714,0.8777317404747009,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1130,37.667,0,1,2,0.8281976580619812,0.8765714168548584,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1131,37.7,0,1,2,0.8542814254760742,0.8750066161155701,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1132,37.733,0,1,2,0.867948055267334,0.8674492239952087,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1133,37.767,0,1,2,0.884071946144104,0.8452682495117188,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1134,37.8,0,1,2,0.9016951322555542,0.8177350163459778,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1135,37.833,0,1,2,0.909329354763031,0.8151205778121948,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1136,37.867,0,1,2,0.9080286026000977,0.8388449549674988,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1137,37.9,0,1,2,0.9012730717658997,0.8610466122627258,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1138,37.933,0,1,2,0.8917519450187683,0.8046391606330872,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1139,37.967,0,1,2,0.8976978063583374,0.8345519304275513,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1140,38.0,0,1,2,0.9000912308692932,0.8329402804374695,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1141,38.033,0,1,2,0.8990071415901184,0.831489622592926,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1142,38.067,0,1,2,0.9010323882102966,0.8445706963539124,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1143,38.1,0,1,2,0.8683233857154846,0.8106379508972168,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1144,38.133,0,1,2,0.8376801609992981,0.7984427213668823,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1145,38.167,0,1,2,0.8322339057922363,0.8306704759597778,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1146,38.2,0,1,2,0.8320329785346985,0.8245221376419067,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1147,38.233,0,1,2,0.8376917243003845,0.8467845916748047,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1148,38.267,0,1,2,0.844845175743103,0.8576377630233765,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1149,38.3,0,1,2,0.8531248569488525,0.8493205308914185,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1150,38.333,0,1,2,0.8642714023590088,0.8272200226783752,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1151,38.367,0,1,2,0.8685149550437927,0.8088829517364502,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1152,38.4,0,1,2,0.8632077574729919,0.796775758266449,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1153,38.433,0,1,2,0.860677182674408,0.7970324754714966,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1154,38.467,0,1,2,0.8593448400497437,0.7966733574867249,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1155,38.5,0,1,2,0.8586992621421814,0.7609163522720337,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1156,38.533,0,1,2,0.8664681315422058,0.8122514486312866,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1157,38.567,0,1,2,0.8641946911811829,0.8528001308441162,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1158,38.6,0,1,2,0.8563230037689209,0.8229267001152039,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1159,38.633,0,1,2,0.8695051074028015,0.8053265810012817,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1160,38.667,0,1,2,0.8597866892814636,0.7878091335296631,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1161,38.7,0,1,2,0.8529250025749207,0.8185790181159973,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1162,38.733,0,1,2,0.8650703430175781,0.7981346845626831,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1163,38.767,0,1,2,0.8814575672149658,0.8107231259346008,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1164,38.8,0,1,2,0.8909268379211426,0.7792583703994751,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1165,38.833,0,1,2,0.9029845595359802,0.8248637914657593,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1166,38.867,0,1,2,0.9117422699928284,0.7811760902404785,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1167,38.9,0,1,2,0.8944106101989746,0.8072314262390137,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1168,38.933,0,1,2,0.8620051145553589,0.8486018180847168,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1169,38.967,0,1,2,0.8553245067596436,0.7912870645523071,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1170,39.0,0,1,2,0.8546091914176941,0.7754261493682861,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1171,39.033,0,1,2,0.853980541229248,0.7768298387527466,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1172,39.067,0,1,2,0.8591634631156921,0.7835260033607483,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1173,39.1,0,1,2,0.860856294631958,0.803911030292511,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1174,39.133,0,1,2,0.8575369119644165,0.7597817778587341,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1175,39.167,0,1,2,0.8533341288566589,0.7619152665138245,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1176,39.2,0,1,2,0.857401430606842,0.8120575547218323,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1177,39.233,0,1,2,0.8600310683250427,0.8485490083694458,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1178,39.267,0,1,2,0.8646210432052612,0.8338063359260559,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1179,39.3,0,1,2,0.8920648694038391,0.8187958002090454,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1180,39.333,0,1,2,0.8949092626571655,0.781616747379303,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1181,39.367,0,1,2,0.8815546631813049,0.8174800276756287,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1182,39.4,0,1,2,0.8711199164390564,0.7865965962409973,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1183,39.433,0,1,3,0.8647800087928772,0.8287943601608276,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1184,39.467,0,1,3,0.8570982217788696,0.8426581621170044,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1185,39.5,0,1,3,0.855339765548706,0.848353385925293,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1186,39.533,0,1,3,0.8538800477981567,0.8447259664535522,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1187,39.567,0,1,3,0.8569836020469666,0.8476274609565735,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1188,39.6,0,1,2,0.8658273220062256,0.8320677876472473,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1189,39.633,0,1,2,0.8619442582130432,0.8156697750091553,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1190,39.667,0,1,2,0.8952897787094116,0.7838669419288635,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1191,39.7,0,1,2,0.9178516864776611,0.7847118973731995,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1192,39.733,0,1,2,0.9056702852249146,0.7880198359489441,0,合规/无工人
clean,1,RWL_VID_00001.mp4,1193,39.767,0,1,2,0.914716899394989,0.8028773665428162,0,合规/无工人
